DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU27_2020,2008,34484,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU27_2020,2009,34055,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU27_2020,2010,33697,e
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2001,41629,e
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2002,41376,e
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2003,40286,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2004,39999,e
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2005,39277,e
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2006,38532,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2007,38006,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2008,37677,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2009,37231,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,EU28,2010,36802,e
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2001,298,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2002,290,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2003,308,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2004,298,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2005,301,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2006,308,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2007,255,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2008,285,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2009,278,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FI,2010,291,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2001,3213,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2002,3256,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2003,3174,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2004,3216,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2005,3177,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2006,3166,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2007,3123,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2008,3020,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2009,3078,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FR,2010,3031,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2001,3101,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2002,3140,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2003,3050,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2004,3108,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2005,3045,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2006,3048,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2007,3025,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2008,2903,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2009,2965,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,FX,2010,2903,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2001,573,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2002,580,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2003,617,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2004,610,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2005,556,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2006,539,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2007,578,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2008,514,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2009,532,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HR,2010,500,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2001,1316,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2002,1252,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2003,1182,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2004,1081,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2005,984,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2006,1103,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2007,1042,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2008,981,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2009,1002,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,HU,2010,932,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2001,194,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2002,202,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2003,191,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2004,196,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2005,199,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2006,204,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2007,206,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2008,193,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2009,228,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IE,2010,185,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2001,17,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2002,15,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2003,11,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2004,18,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2005,17,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2006,10,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2007,12,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2008,10,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IS,2009,13,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2001,6470,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2002,6266,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2003,6381,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2006,6244,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2007,6085,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2008,5925,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2009,5918,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,IT,2010,5819,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2001,454,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2002,470,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2003,446,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2004,482,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2005,431,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2006,456,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2007,495,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2008,434,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2009,407,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LT,2010,411,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2001,20,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2002,21,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2003,29,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2004,24,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2005,23,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2006,16,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2007,19,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2008,23,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2009,22,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LU,2010,29,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2001,330,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2002,307,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2003,314,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2004,326,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2005,318,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2006,329,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2007,314,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2008,319,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2009,285,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,LV,2010,284,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2001,238,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2002,252,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2003,233,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2004,210,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2005,230,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2006,242,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2007,231,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2008,234,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2009,218,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MK,2010,252,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2001,17,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2002,27,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2003,24,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2004,27,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2005,23,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2006,22,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2007,23,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2008,32,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2009,34,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,MT,2010,22,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2001,965,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2002,944,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2003,977,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2004,898,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2005,963,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2006,857,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2007,840,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2008,874,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2009,872,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NL,2010,926,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2001,308,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2002,254,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2003,282,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2004,244,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2005,242,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2006,189,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2007,219,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2008,205,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2009,171,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,NO,2010,199,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2001,3742,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2002,3800,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2003,3677,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2004,3693,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2005,3562,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2006,3535,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2007,3583,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2008,3547,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2009,3460,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PL,2010,3486,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2001,1567,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2002,1577,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2003,1524,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2004,1426,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2005,1463,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2006,1391,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2007,1422,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2008,1589,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2009,1412,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,PT,2010,1378,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2001,2724,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2002,2776,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2003,2556,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2004,2606,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2005,2516,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2006,2483,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2007,2376,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2008,2514,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2009,2358,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,RO,2010,2355,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2001,497,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2002,501,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2003,465,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2004,476,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2005,470,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2006,453,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2007,437,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2008,417,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2009,412,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SE,2010,378,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2001,219,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2002,244,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2003,200,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2004,229,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2005,209,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2006,208,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2007,218,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2008,225,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2009,229,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SI,2010,241,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2001,484,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2002,487,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2003,433,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2004,469,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2005,419,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2006,447,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2007,450,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2008,392,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2009,400,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,SK,2010,428,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2001,3944,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2002,3958,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2003,3748,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2004,3596,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2005,3527,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2006,3262,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2007,3277,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2008,3193,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2009,3176,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,M,TOTAL,C16,UK,2010,3105,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,T,TOTAL,C16,AL,2001,298,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,T,TOTAL,C16,AL,2002,334,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,T,TOTAL,C16,AL,2003,371,
ESTAT:HLTH_CD_ANR(1.0),17/04/20 23:00:00,A,NR,T,TOTAL,C16,AL,2004,371,
